STN,TM,SSN_ID,SSN_MD,TM_YEAR,TM_MONTH,ID_Name,MD_Name,STN_KO,main_season,season_year
156,2021-02-11,202,201,2021,2,매화,발아,광주,겨울,2021
156,2021-02-22,202,202,2021,2,매화,꽃 핌(개화),광주,봄,2021
156,2021-02-28,202,203,2021,2,매화,활짝 핌(만발),광주,봄,2021
156,2021-02-21,203,201,2021,2,개나리,발아,광주,봄,2021
156,2021-03-12,203,202,2021,3,개나리,꽃 핌(개화),광주,봄,2021
156,2021-03-18,203,203,2021,3,개나리,활짝 핌(만발),광주,봄,2021
156,2021-02-21,204,201,2021,2,진달래,발아,광주,봄,2021
156,2021-03-18,204,202,2021,3,진달래,꽃 핌(개화),광주,봄,2021
156,2021-03-22,204,203,2021,3,진달래,활짝 핌(만발),광주,봄,2021
156,2021-02-21,205,201,2021,2,벚나무,발아,광주,봄,2021
156,2021-03-18,205,202,2021,3,벚나무,꽃 핌(개화),광주,봄,2021
156,2021-03-24,205,203,2021,3,벚나무,활짝 핌(만발),광주,봄,2021
156,2021-04-01,206,201,2021,4,아까시나무,발아,광주,봄,2021
156,2021-04-25,206,202,2021,4,아까시나무,꽃 핌(개화),광주,봄,2021
156,2021-05-01,206,203,2021,5,아까시나무,활짝 핌(만발),광주,봄,2021
156,2021-02-21,207,201,2021,2,복숭아,발아,광주,봄,2021
156,2021-03-23,207,202,2021,3,복숭아,꽃 핌(개화),광주,봄,2021
156,2021-03-25,207,203,2021,3,복숭아,활짝 핌(만발),광주,봄,2021
156,2021-02-21,208,201,2021,2,배나무,발아,광주,봄,2021
156,2021-04-01,208,202,2021,4,배나무,꽃 핌(개화),광주,봄,2021
156,2021-04-04,208,203,2021,4,배나무,활짝 핌(만발),광주,봄,2021
156,2021-11-01,301,301,2021,11,은행나무,단풍 시작,광주,가을,2021
156,2021-11-12,301,302,2021,11,은행나무,단풍 절정,광주,가을,2021
156,2021-11-06,302,301,2021,11,단풍나무,단풍 시작,광주,가을,2021
156,2021-11-15,302,302,2021,11,단풍나무,단풍 절정,광주,가을,2021
156,2021-11-17,401,401,2021,11,서리,첫(강·하천 결빙),광주,가을,2021
156,2022-03-24,401,402,2022,3,서리,마지막(강·하천 해빙),광주,봄,2022
156,2021-11-27,402,401,2021,11,얼음,첫(강·하천 결빙),광주,가을,2021
156,2022-03-21,402,402,2022,3,얼음,마지막(강·하천 해빙),광주,봄,2022
156,2021-12-01,403,401,2021,12,눈,첫(강·하천 결빙),광주,가을,2021
156,2022-02-23,403,402,2022,2,눈,마지막(강·하천 해빙),광주,봄,2022
156,2021-11-23,404,401,2021,11,관설,첫(강·하천 결빙),광주,겨울,2022
156,2022-02-20,404,402,2022,2,관설,마지막(강·하천 해빙),광주,봄,2022
156,2021-12-27,405,401,2021,12,강하전,첫(강·하천 결빙),광주,겨울,2022
156,2021-10-29,501,501,2021,10,유명산 단풍,시작(해수욕장 개장),광주,가을,2021
156,2021-11-05,501,503,2021,11,유명산 단풍,절정,광주,가을,2021
104,2022-04-19,103,101,2022,4,개구리,초견,북강릉,봄,2022
104,2022-03-08,104,101,2022,3,나비,초견,북강릉,봄,2022
104,2022-05-23,105,101,2022,5,잠자리,초견,북강릉,여름,2022
104,2022-05-16,107,103,2022,5,뻐꾸기,초성,북강릉,봄,2022
104,2022-06-28,108,103,2022,6,매미,초성,북강릉,여름,2022
104,2022-08-29,201,202,2022,8,코스모스,꽃 핌(개화),북강릉,가을,2022
104,2022-09-02,201,203,2022,9,코스모스,활짝 핌(만발),북강릉,가을,2022
104,2022-02-06,202,201,2022,2,매화,발아,북강릉,겨울,2022
104,2022-03-16,202,202,2022,3,매화,꽃 핌(개화),북강릉,봄,2022
104,2022-03-24,202,203,2022,3,매화,활짝 핌(만발),북강릉,봄,2022
104,2022-03-03,203,201,2022,3,개나리,발아,북강릉,봄,2022
104,2022-03-30,203,202,2022,3,개나리,꽃 핌(개화),북강릉,봄,2022
104,2022-04-04,203,203,2022,4,개나리,활짝 핌(만발),북강릉,봄,2022
104,2022-03-03,204,201,2022,3,진달래,발아,북강릉,봄,2022
104,2022-03-30,204,202,2022,3,진달래,꽃 핌(개화),북강릉,봄,2022
104,2022-04-04,204,203,2022,4,진달래,활짝 핌(만발),북강릉,봄,2022
104,2022-03-27,205,201,2022,3,벚나무,발아,북강릉,봄,2022
104,2022-04-06,205,202,2022,4,벚나무,꽃 핌(개화),북강릉,봄,2022
104,2022-04-10,205,203,2022,4,벚나무,활짝 핌(만발),북강릉,봄,2022
104,2022-04-11,206,201,2022,4,아까시나무,발아,북강릉,봄,2022
104,2022-04-28,206,202,2022,4,아까시나무,꽃 핌(개화),북강릉,봄,2022
104,2022-05-01,206,203,2022,5,아까시나무,활짝 핌(만발),북강릉,봄,2022
104,2022-03-06,207,201,2022,3,복숭아,발아,북강릉,봄,2022
104,2022-04-10,207,202,2022,4,복숭아,꽃 핌(개화),북강릉,봄,2022
104,2022-04-11,207,203,2022,4,복숭아,활짝 핌(만발),북강릉,봄,2022
104,2022-03-06,208,201,2022,3,배나무,발아,북강릉,봄,2022
104,2022-04-10,208,202,2022,4,배나무,꽃 핌(개화),북강릉,봄,2022
104,2022-04-11,208,203,2022,4,배나무,활짝 핌(만발),북강릉,봄,2022
104,2022-10-21,301,301,2022,10,은행나무,단풍 시작,북강릉,가을,2022
104,2022-10-26,301,302,2022,10,은행나무,단풍 절정,북강릉,가을,2022
104,2022-10-19,302,301,2022,10,단풍나무,단풍 시작,북강릉,가을,2022
104,2022-10-26,302,302,2022,10,단풍나무,단풍 절정,북강릉,가을,2022
104,2022-12-02,401,401,2022,12,서리,첫(강·하천 결빙),북강릉,가을,2022
104,2023-03-27,401,402,2023,3,서리,마지막(강·하천 해빙),북강릉,봄,2023
104,2022-11-05,402,401,2022,11,얼음,첫(강·하천 결빙),북강릉,가을,2022
104,2023-03-27,402,402,2023,3,얼음,마지막(강·하천 해빙),북강릉,봄,2023
104,2022-12-13,403,401,2022,12,눈,첫(강·하천 결빙),북강릉,가을,2022
104,2023-03-12,403,402,2023,3,눈,마지막(강·하천 해빙),북강릉,봄,2023
104,2022-12-14,404,401,2022,12,관설,첫(강·하천 결빙),북강릉,겨울,2023
104,2023-03-18,404,402,2023,3,관설,마지막(강·하천 해빙),북강릉,봄,2023
104,2022-12-15,405,401,2022,12,강하전,첫(강·하천 결빙),북강릉,겨울,2023
104,2023-02-11,405,402,2023,2,강하전,마지막(강·하천 해빙),북강릉,겨울,2023
104,2022-04-05,503,501,2022,4,군락단지,시작(해수욕장 개장),북강릉,봄,2022
108,2022-04-03,104,101,2022,4,나비,초견,서울,봄,2022
108,2022-07-03,105,101,2022,7,잠자리,초견,서울,여름,2022
108,2022-07-10,108,103,2022,7,매미,초성,서울,여름,2022
108,2022-08-24,201,202,2022,8,코스모스,꽃 핌(개화),서울,가을,2022
108,2022-09-25,201,203,2022,9,코스모스,활짝 핌(만발),서울,가을,2022
108,2022-03-10,202,201,2022,3,매화,발아,서울,겨울,2022
108,2022-03-15,202,202,2022,3,매화,꽃 핌(개화),서울,봄,2022
108,2022-03-26,202,203,2022,3,매화,활짝 핌(만발),서울,봄,2022
108,2022-03-20,203,201,2022,3,개나리,발아,서울,봄,2022
108,2022-03-30,203,202,2022,3,개나리,꽃 핌(개화),서울,봄,2022
108,2022-04-02,203,203,2022,4,개나리,활짝 핌(만발),서울,봄,2022
108,2022-03-15,204,201,2022,3,진달래,발아,서울,봄,2022
108,2022-03-26,204,202,2022,3,진달래,꽃 핌(개화),서울,봄,2022
108,2022-03-31,204,203,2022,3,진달래,활짝 핌(만발),서울,봄,2022
108,2022-03-26,205,201,2022,3,벚나무,발아,서울,봄,2022
108,2022-04-04,205,202,2022,4,벚나무,꽃 핌(개화),서울,봄,2022
108,2022-04-08,205,203,2022,4,벚나무,활짝 핌(만발),서울,봄,2022
108,2022-04-15,206,201,2022,4,아까시나무,발아,서울,봄,2022
108,2022-05-04,206,202,2022,5,아까시나무,꽃 핌(개화),서울,봄,2022
108,2022-05-08,206,203,2022,5,아까시나무,활짝 핌(만발),서울,봄,2022
108,2022-04-05,207,201,2022,4,복숭아,발아,서울,봄,2022
108,2022-04-11,207,202,2022,4,복숭아,꽃 핌(개화),서울,봄,2022
108,2022-04-15,207,203,2022,4,복숭아,활짝 핌(만발),서울,봄,2022
108,2022-03-31,208,201,2022,3,배나무,발아,서울,봄,2022
108,2022-04-11,208,202,2022,4,배나무,꽃 핌(개화),서울,봄,2022
108,2022-04-13,208,203,2022,4,배나무,활짝 핌(만발),서울,봄,2022
108,2022-11-05,301,301,2022,11,은행나무,단풍 시작,서울,가을,2022
108,2022-11-14,301,302,2022,11,은행나무,단풍 절정,서울,가을,2022
108,2022-10-17,302,301,2022,10,단풍나무,단풍 시작,서울,가을,2022
108,2022-11-02,302,302,2022,11,단풍나무,단풍 절정,서울,가을,2022
108,2022-10-18,401,401,2022,10,서리,첫(강·하천 결빙),서울,가을,2022
108,2023-04-09,401,402,2023,4,서리,마지막(강·하천 해빙),서울,봄,2023
108,2022-10-19,402,401,2022,10,얼음,첫(강·하천 결빙),서울,가을,2022
108,2023-03-27,402,402,2023,3,얼음,마지막(강·하천 해빙),서울,봄,2023
108,2022-11-29,403,401,2022,11,눈,첫(강·하천 결빙),서울,가을,2022
108,2023-02-19,403,402,2023,2,눈,마지막(강·하천 해빙),서울,봄,2023
108,2022-12-03,404,401,2022,12,관설,첫(강·하천 결빙),서울,겨울,2023
108,2023-02-19,404,402,2023,2,관설,마지막(강·하천 해빙),서울,봄,2023
108,2022-12-25,405,401,2022,12,강하전,첫(강·하천 결빙),서울,겨울,2023
108,2023-01-31,405,402,2023,1,강하전,마지막(강·하천 해빙),서울,겨울,2023
108,2022-10-18,501,501,2022,10,유명산 단풍,시작(해수욕장 개장),서울,가을,2022
108,2022-10-28,501,503,2022,10,유명산 단풍,절정,서울,가을,2022
108,2022-04-04,503,501,2022,4,군락단지,시작(해수욕장 개장),서울,봄,2022
133,2022-03-27,104,101,2022,3,나비,초견,대전,봄,2022
133,2022-07-02,105,101,2022,7,잠자리,초견,대전,여름,2022
133,2022-04-05,107,103,2022,4,뻐꾸기,초성,대전,봄,2022
133,2022-06-19,108,103,2022,6,매미,초성,대전,여름,2022
133,2022-09-05,201,202,2022,9,코스모스,꽃 핌(개화),대전,가을,2022
133,2022-09-22,201,203,2022,9,코스모스,활짝 핌(만발),대전,가을,2022
133,2022-03-07,202,201,2022,3,매화,발아,대전,겨울,2022
133,2022-03-12,202,202,2022,3,매화,꽃 핌(개화),대전,봄,2022
133,2022-03-18,202,203,2022,3,매화,활짝 핌(만발),대전,봄,2022
133,2022-03-16,203,201,2022,3,개나리,발아,대전,봄,2022
133,2022-03-27,203,202,2022,3,개나리,꽃 핌(개화),대전,봄,2022
133,2022-04-04,203,203,2022,4,개나리,활짝 핌(만발),대전,봄,2022
133,2022-03-15,204,201,2022,3,진달래,발아,대전,봄,2022
133,2022-03-24,204,202,2022,3,진달래,꽃 핌(개화),대전,봄,2022
133,2022-03-27,204,203,2022,3,진달래,활짝 핌(만발),대전,봄,2022
133,2022-03-19,205,201,2022,3,벚나무,발아,대전,봄,2022
133,2022-03-31,205,202,2022,3,벚나무,꽃 핌(개화),대전,봄,2022
133,2022-04-05,205,203,2022,4,벚나무,활짝 핌(만발),대전,봄,2022
133,2022-04-13,206,201,2022,4,아까시나무,발아,대전,봄,2022
133,2022-05-05,206,202,2022,5,아까시나무,꽃 핌(개화),대전,봄,2022
133,2022-05-08,206,203,2022,5,아까시나무,활짝 핌(만발),대전,봄,2022
133,2022-03-16,207,201,2022,3,복숭아,발아,대전,봄,2022
133,2022-04-06,207,202,2022,4,복숭아,꽃 핌(개화),대전,봄,2022
133,2022-04-09,207,203,2022,4,복숭아,활짝 핌(만발),대전,봄,2022
133,2022-03-30,208,201,2022,3,배나무,발아,대전,봄,2022
133,2022-04-11,208,202,2022,4,배나무,꽃 핌(개화),대전,봄,2022
133,2022-04-12,208,203,2022,4,배나무,활짝 핌(만발),대전,봄,2022
133,2022-10-23,301,301,2022,10,은행나무,단풍 시작,대전,가을,2022
133,2022-10-29,301,302,2022,10,은행나무,단풍 절정,대전,가을,2022
133,2022-10-29,302,301,2022,10,단풍나무,단풍 시작,대전,가을,2022
133,2022-11-10,302,302,2022,11,단풍나무,단풍 절정,대전,가을,2022
133,2022-10-19,401,401,2022,10,서리,첫(강·하천 결빙),대전,가을,2022
133,2023-04-27,401,402,2023,4,서리,마지막(강·하천 해빙),대전,봄,2023
133,2022-11-04,402,401,2022,11,얼음,첫(강·하천 결빙),대전,가을,2022
133,2023-04-08,402,402,2023,4,얼음,마지막(강·하천 해빙),대전,봄,2023
133,2022-11-30,403,401,2022,11,눈,첫(강·하천 결빙),대전,가을,2022
133,2022-12-13,404,401,2022,12,관설,첫(강·하천 결빙),대전,겨울,2023
133,2022-10-18,501,501,2022,10,유명산 단풍,시작(해수욕장 개장),대전,가을,2022
133,2022-10-31,501,503,2022,10,유명산 단풍,절정,대전,가을,2022
133,2022-04-07,503,501,2022,4,군락단지,시작(해수욕장 개장),대전,봄,2022
152,2022-03-10,104,101,2022,3,나비,초견,울산,봄,2022
152,2022-07-13,105,101,2022,7,잠자리,초견,울산,여름,2022
152,2022-05-20,107,103,2022,5,뻐꾸기,초성,울산,봄,2022
152,2022-07-05,108,103,2022,7,매미,초성,울산,여름,2022
152,2022-09-16,201,202,2022,9,코스모스,꽃 핌(개화),울산,가을,2022
152,2022-09-30,201,203,2022,9,코스모스,활짝 핌(만발),울산,가을,2022
152,2022-01-30,202,201,2022,1,매화,발아,울산,겨울,2022
152,2022-02-24,202,202,2022,2,매화,꽃 핌(개화),울산,봄,2022
152,2022-03-11,202,203,2022,3,매화,활짝 핌(만발),울산,봄,2022
152,2022-03-16,203,201,2022,3,개나리,발아,울산,봄,2022
152,2022-03-26,203,202,2022,3,개나리,꽃 핌(개화),울산,봄,2022
152,2022-03-31,203,203,2022,3,개나리,활짝 핌(만발),울산,봄,2022
152,2022-03-20,204,201,2022,3,진달래,발아,울산,봄,2022
152,2022-03-30,204,202,2022,3,진달래,꽃 핌(개화),울산,봄,2022
152,2022-04-03,204,203,2022,4,진달래,활짝 핌(만발),울산,봄,2022
152,2022-03-15,205,201,2022,3,벚나무,발아,울산,봄,2022
152,2022-03-28,205,202,2022,3,벚나무,꽃 핌(개화),울산,봄,2022
152,2022-03-30,205,203,2022,3,벚나무,활짝 핌(만발),울산,봄,2022
152,2022-04-08,206,201,2022,4,아까시나무,발아,울산,봄,2022
152,2022-04-28,206,202,2022,4,아까시나무,꽃 핌(개화),울산,봄,2022
152,2022-05-03,206,203,2022,5,아까시나무,활짝 핌(만발),울산,봄,2022
152,2022-03-26,207,201,2022,3,복숭아,발아,울산,봄,2022
152,2022-04-03,207,202,2022,4,복숭아,꽃 핌(개화),울산,봄,2022
152,2022-04-08,207,203,2022,4,복숭아,활짝 핌(만발),울산,봄,2022
152,2022-03-17,208,201,2022,3,배나무,발아,울산,봄,2022
152,2022-04-01,208,202,2022,4,배나무,꽃 핌(개화),울산,봄,2022
152,2022-04-08,208,203,2022,4,배나무,활짝 핌(만발),울산,봄,2022
152,2022-10-24,301,301,2022,10,은행나무,단풍 시작,울산,가을,2022
152,2022-11-02,301,302,2022,11,은행나무,단풍 절정,울산,가을,2022
152,2022-10-24,302,301,2022,10,단풍나무,단풍 시작,울산,가을,2022
152,2022-11-07,302,302,2022,11,단풍나무,단풍 절정,울산,가을,2022
152,2022-12-07,401,401,2022,12,서리,첫(강·하천 결빙),울산,가을,2022
152,2023-02-28,401,402,2023,2,서리,마지막(강·하천 해빙),울산,봄,2023
152,2022-11-30,402,401,2022,11,얼음,첫(강·하천 결빙),울산,가을,2022
152,2023-03-13,402,402,2023,3,얼음,마지막(강·하천 해빙),울산,봄,2023
152,2022-12-14,403,401,2022,12,눈,첫(강·하천 결빙),울산,가을,2022
152,2023-02-15,403,402,2023,2,눈,마지막(강·하천 해빙),울산,봄,2023
152,2023-02-15,404,401,2023,2,관설,첫(강·하천 결빙),울산,겨울,2023
152,2023-02-15,404,402,2023,2,관설,마지막(강·하천 해빙),울산,봄,2023
152,2022-10-20,501,501,2022,10,유명산 단풍,시작(해수욕장 개장),울산,가을,2022
152,2022-10-28,501,503,2022,10,유명산 단풍,절정,울산,가을,2022
156,2022-03-21,104,101,2022,3,나비,초견,광주,봄,2022
156,2022-07-05,105,101,2022,7,잠자리,초견,광주,여름,2022
156,2022-05-30,107,103,2022,5,뻐꾸기,초성,광주,봄,2022
156,2022-07-05,108,103,2022,7,매미,초성,광주,여름,2022
156,2022-10-04,201,202,2022,10,코스모스,꽃 핌(개화),광주,가을,2022
156,2022-10-10,201,203,2022,10,코스모스,활짝 핌(만발),광주,가을,2022
156,2022-02-22,202,201,2022,2,매화,발아,광주,겨울,2022
156,2022-03-05,202,202,2022,3,매화,꽃 핌(개화),광주,봄,2022
156,2022-03-11,202,203,2022,3,매화,활짝 핌(만발),광주,봄,2022
156,2022-02-28,203,201,2022,2,개나리,발아,광주,봄,2022
156,2022-03-14,203,202,2022,3,개나리,꽃 핌(개화),광주,봄,2022
156,2022-03-17,203,203,2022,3,개나리,활짝 핌(만발),광주,봄,2022
156,2022-02-28,204,201,2022,2,진달래,발아,광주,봄,2022
156,2022-03-24,204,202,2022,3,진달래,꽃 핌(개화),광주,봄,2022
156,2022-03-26,204,203,2022,3,진달래,활짝 핌(만발),광주,봄,2022
156,2022-02-28,205,201,2022,2,벚나무,발아,광주,봄,2022
156,2022-03-25,205,202,2022,3,벚나무,꽃 핌(개화),광주,봄,2022
156,2022-03-29,205,203,2022,3,벚나무,활짝 핌(만발),광주,봄,2022
156,2022-04-06,206,201,2022,4,아까시나무,발아,광주,봄,2022
156,2022-04-24,206,202,2022,4,아까시나무,꽃 핌(개화),광주,봄,2022
156,2022-04-27,206,203,2022,4,아까시나무,활짝 핌(만발),광주,봄,2022
156,2022-02-28,207,201,2022,2,복숭아,발아,광주,봄,2022
156,2022-03-30,207,202,2022,3,복숭아,꽃 핌(개화),광주,봄,2022
156,2022-04-02,207,203,2022,4,복숭아,활짝 핌(만발),광주,봄,2022
156,2022-03-02,208,201,2022,3,배나무,발아,광주,봄,2022
156,2022-04-02,208,202,2022,4,배나무,꽃 핌(개화),광주,봄,2022
156,2022-04-06,208,203,2022,4,배나무,활짝 핌(만발),광주,봄,2022
156,2022-11-02,301,301,2022,11,은행나무,단풍 시작,광주,가을,2022
156,2022-11-10,301,302,2022,11,은행나무,단풍 절정,광주,가을,2022
156,2022-11-10,302,301,2022,11,단풍나무,단풍 시작,광주,가을,2022
156,2022-11-13,302,302,2022,11,단풍나무,단풍 절정,광주,가을,2022
156,2022-10-19,401,401,2022,10,서리,첫(강·하천 결빙),광주,가을,2022
156,2023-04-27,401,402,2023,4,서리,마지막(강·하천 해빙),광주,봄,2023
156,2022-11-05,402,401,2022,11,얼음,첫(강·하천 결빙),광주,가을,2022
156,2023-03-14,402,402,2023,3,얼음,마지막(강·하천 해빙),광주,봄,2023
156,2022-12-06,403,401,2022,12,눈,첫(강·하천 결빙),광주,가을,2022
156,2023-02-23,403,402,2023,2,눈,마지막(강·하천 해빙),광주,봄,2023
156,2022-12-17,404,401,2022,12,관설,첫(강·하천 결빙),광주,겨울,2023
156,2022-12-19,405,401,2022,12,강하전,첫(강·하천 결빙),광주,겨울,2023
156,2022-10-24,501,501,2022,10,유명산 단풍,시작(해수욕장 개장),광주,가을,2022
156,2022-11-03,501,503,2022,11,유명산 단풍,절정,광주,가을,2022
104,2023-04-16,101,101,2023,4,제비,초견,북강릉,봄,2023
104,2023-04-05,103,101,2023,4,개구리,초견,북강릉,봄,2023
104,2023-02-27,104,101,2023,2,나비,초견,북강릉,봄,2023
104,2023-06-25,105,101,2023,6,잠자리,초견,북강릉,여름,2023
104,2023-05-18,107,103,2023,5,뻐꾸기,초성,북강릉,봄,2023
104,2023-06-25,108,103,2023,6,매미,초성,북강릉,여름,2023
104,2023-09-04,201,202,2023,9,코스모스,꽃 핌(개화),북강릉,가을,2023
104,2023-09-10,201,203,2023,9,코스모스,활짝 핌(만발),북강릉,가을,2023
104,2023-01-27,202,201,2023,1,매화,발아,북강릉,겨울,2023
104,2023-02-27,202,202,2023,2,매화,꽃 핌(개화),북강릉,봄,2023
104,2023-03-07,202,203,2023,3,매화,활짝 핌(만발),북강릉,봄,2023
104,2023-03-02,203,201,2023,3,개나리,발아,북강릉,봄,2023
104,2023-03-17,203,202,2023,3,개나리,꽃 핌(개화),북강릉,봄,2023
104,2023-03-21,203,203,2023,3,개나리,활짝 핌(만발),북강릉,봄,2023
104,2023-03-03,204,201,2023,3,진달래,발아,북강릉,봄,2023
104,2023-03-17,204,202,2023,3,진달래,꽃 핌(개화),북강릉,봄,2023
104,2023-03-22,204,203,2023,3,진달래,활짝 핌(만발),북강릉,봄,2023
104,2023-03-09,205,201,2023,3,벚나무,발아,북강릉,봄,2023
104,2023-03-26,205,202,2023,3,벚나무,꽃 핌(개화),북강릉,봄,2023
104,2023-03-29,205,203,2023,3,벚나무,활짝 핌(만발),북강릉,봄,2023
104,2023-04-20,206,201,2023,4,아까시나무,발아,북강릉,봄,2023
104,2023-05-01,206,202,2023,5,아까시나무,꽃 핌(개화),북강릉,봄,2023
104,2023-05-05,206,203,2023,5,아까시나무,활짝 핌(만발),북강릉,봄,2023
104,2023-03-09,207,201,2023,3,복숭아,발아,북강릉,봄,2023
104,2023-03-31,207,202,2023,3,복숭아,꽃 핌(개화),북강릉,봄,2023
104,2023-04-05,207,203,2023,4,복숭아,활짝 핌(만발),북강릉,봄,2023
104,2023-03-06,208,201,2023,3,배나무,발아,북강릉,봄,2023
104,2023-03-31,208,202,2023,3,배나무,꽃 핌(개화),북강릉,봄,2023
104,2023-04-03,208,203,2023,4,배나무,활짝 핌(만발),북강릉,봄,2023
104,2023-10-26,301,301,2023,10,은행나무,단풍 시작,북강릉,가을,2023
104,2023-11-03,301,302,2023,11,은행나무,단풍 절정,북강릉,가을,2023
104,2023-10-16,302,301,2023,10,단풍나무,단풍 시작,북강릉,가을,2023
104,2023-10-30,302,302,2023,10,단풍나무,단풍 절정,북강릉,가을,2023
104,2023-11-13,401,401,2023,11,서리,첫(강·하천 결빙),북강릉,가을,2023
104,2024-04-10,401,402,2024,4,서리,마지막(강·하천 해빙),북강릉,봄,2024
104,2023-11-12,402,401,2023,11,얼음,첫(강·하천 결빙),북강릉,가을,2023
104,2024-03-27,402,402,2024,3,얼음,마지막(강·하천 해빙),북강릉,봄,2024
104,2023-11-17,403,401,2023,11,눈,첫(강·하천 결빙),북강릉,가을,2023
104,2024-03-26,403,402,2024,3,눈,마지막(강·하천 해빙),북강릉,봄,2024
104,2023-11-30,404,401,2023,11,관설,첫(강·하천 결빙),북강릉,겨울,2024
104,2024-05-03,404,402,2024,5,관설,마지막(강·하천 해빙),북강릉,봄,2024
104,2023-12-21,405,401,2023,12,강하전,첫(강·하천 결빙),북강릉,겨울,2024
104,2024-03-08,405,402,2024,3,강하전,마지막(강·하천 해빙),북강릉,겨울,2024
104,2023-03-29,503,501,2023,3,군락단지,시작(해수욕장 개장),북강릉,봄,2023
108,2023-03-30,104,101,2023,3,나비,초견,서울,봄,2023
108,2023-06-27,105,101,2023,6,잠자리,초견,서울,여름,2023
108,2023-05-21,107,103,2023,5,뻐꾸기,초성,서울,봄,2023
108,2023-07-16,108,103,2023,7,매미,초성,서울,여름,2023
108,2023-08-03,201,202,2023,8,코스모스,꽃 핌(개화),서울,가을,2023
108,2023-02-24,202,201,2023,2,매화,발아,서울,겨울,2023
108,2023-03-06,202,202,2023,3,매화,꽃 핌(개화),서울,봄,2023
108,2023-03-16,202,203,2023,3,매화,활짝 핌(만발),서울,봄,2023
108,2023-03-13,203,201,2023,3,개나리,발아,서울,봄,2023
108,2023-03-22,203,202,2023,3,개나리,꽃 핌(개화),서울,봄,2023
108,2023-03-24,203,203,2023,3,개나리,활짝 핌(만발),서울,봄,2023
108,2023-03-12,204,201,2023,3,진달래,발아,서울,봄,2023
108,2023-03-19,204,202,2023,3,진달래,꽃 핌(개화),서울,봄,2023
108,2023-03-23,204,203,2023,3,진달래,활짝 핌(만발),서울,봄,2023
108,2023-03-21,205,201,2023,3,벚나무,발아,서울,봄,2023
108,2023-03-25,205,202,2023,3,벚나무,꽃 핌(개화),서울,봄,2023
108,2023-03-30,205,203,2023,3,벚나무,활짝 핌(만발),서울,봄,2023
108,2023-04-04,206,201,2023,4,아까시나무,발아,서울,봄,2023
108,2023-04-29,206,202,2023,4,아까시나무,꽃 핌(개화),서울,봄,2023
108,2023-05-06,206,203,2023,5,아까시나무,활짝 핌(만발),서울,봄,2023
108,2023-03-29,207,201,2023,3,복숭아,발아,서울,봄,2023
108,2023-04-03,207,202,2023,4,복숭아,꽃 핌(개화),서울,봄,2023
108,2023-04-13,207,203,2023,4,복숭아,활짝 핌(만발),서울,봄,2023
108,2023-03-22,208,201,2023,3,배나무,발아,서울,봄,2023
108,2023-04-01,208,202,2023,4,배나무,꽃 핌(개화),서울,봄,2023
108,2023-04-03,208,203,2023,4,배나무,활짝 핌(만발),서울,봄,2023
108,2023-11-05,301,301,2023,11,은행나무,단풍 시작,서울,가을,2023
108,2023-11-17,301,302,2023,11,은행나무,단풍 절정,서울,가을,2023
108,2023-10-19,302,301,2023,10,단풍나무,단풍 시작,서울,가을,2023
108,2023-11-16,302,302,2023,11,단풍나무,단풍 절정,서울,가을,2023
108,2023-11-08,401,401,2023,11,서리,첫(강·하천 결빙),서울,가을,2023
108,2024-03-21,401,402,2024,3,서리,마지막(강·하천 해빙),서울,봄,2024
108,2023-11-08,402,401,2023,11,얼음,첫(강·하천 결빙),서울,가을,2023
108,2024-03-21,402,402,2024,3,얼음,마지막(강·하천 해빙),서울,봄,2024
108,2023-11-17,403,401,2023,11,눈,첫(강·하천 결빙),서울,가을,2023
108,2024-03-07,403,402,2024,3,눈,마지막(강·하천 해빙),서울,봄,2024
108,2023-12-16,404,401,2023,12,관설,첫(강·하천 결빙),서울,겨울,2024
108,2024-03-26,404,402,2024,3,관설,마지막(강·하천 해빙),서울,봄,2024
108,2024-01-26,405,401,2024,1,강하전,첫(강·하천 결빙),서울,겨울,2024
108,2024-01-26,405,402,2024,1,강하전,마지막(강·하천 해빙),서울,겨울,2024
108,2023-10-17,501,501,2023,10,유명산 단풍,시작(해수욕장 개장),서울,가을,2023
108,2023-10-27,501,503,2023,10,유명산 단풍,절정,서울,가을,2023
108,2023-03-26,503,501,2023,3,군락단지,시작(해수욕장 개장),서울,봄,2023
133,2023-05-04,101,101,2023,5,제비,초견,대전,봄,2023
133,2023-03-15,104,101,2023,3,나비,초견,대전,봄,2023
133,2023-05-09,105,101,2023,5,잠자리,초견,대전,여름,2023
133,2023-05-19,107,103,2023,5,뻐꾸기,초성,대전,봄,2023
133,2023-06-19,108,103,2023,6,매미,초성,대전,여름,2023
133,2023-08-01,201,202,2023,8,코스모스,꽃 핌(개화),대전,가을,2023
133,2023-09-15,201,203,2023,9,코스모스,활짝 핌(만발),대전,가을,2023
133,2023-02-27,202,201,2023,2,매화,발아,대전,겨울,2023
133,2023-03-09,202,202,2023,3,매화,꽃 핌(개화),대전,봄,2023
133,2023-03-13,202,203,2023,3,매화,활짝 핌(만발),대전,봄,2023
133,2023-03-13,203,201,2023,3,개나리,발아,대전,봄,2023
133,2023-03-17,203,202,2023,3,개나리,꽃 핌(개화),대전,봄,2023
133,2023-03-21,203,203,2023,3,개나리,활짝 핌(만발),대전,봄,2023
133,2023-03-13,204,201,2023,3,진달래,발아,대전,봄,2023
