date,stn_id,rain_dur,rain_d99,rain_yn
20250126,162,-9.0,-9.0,False
20250126,165,-9.0,5.0,True
20250126,168,-9.0,3.5,True
20250126,169,3.93,-9.0,True
20250126,170,-9.0,-9.0,False
20250126,172,-9.0,-9.0,False
20250126,174,-9.0,-9.0,False
20250126,177,1.08,4.1,True
20250126,181,-9.0,-9.0,False
20250126,184,2.43,10.0,True
20250126,185,-9.0,-9.0,False
20250126,188,-9.0,-9.0,False
20250126,189,1.22,1.0,True
20250126,192,-9.0,2.2,True
20250126,201,-9.0,-9.0,False
20250126,202,-9.0,-9.0,False
20250126,203,-9.0,-9.0,False
20250126,211,-9.0,-9.0,False
20250126,212,-9.0,-9.0,False
20250126,216,-9.0,-9.0,False
20250126,217,-9.0,-9.0,False
20250126,221,-9.0,-9.0,False
20250126,226,-9.0,-9.0,False
20250126,232,-9.0,-9.0,False
20250126,235,-9.0,-9.0,False
20250126,236,-9.0,-9.0,False
20250126,238,-9.0,-9.0,False
20250126,239,-9.0,-9.0,False
20250126,243,-9.0,-9.0,False
20250126,244,-9.0,-9.0,False
20250126,245,-9.0,-9.0,False
20250126,247,-9.0,-9.0,False
20250126,248,-9.0,-9.0,False
20250126,251,-9.0,-9.0,False
20250126,252,-9.0,-9.0,False
20250126,253,-9.0,-9.0,False
20250126,254,-9.0,-9.0,False
20250126,255,-9.0,-9.0,False
20250126,257,-9.0,-9.0,False
20250126,258,-9.0,-9.0,False
20250126,259,-9.0,-9.0,False
20250126,260,-9.0,-9.0,False
20250126,261,-9.0,-9.0,False
20250126,262,-9.0,-9.0,False
20250126,263,-9.0,-9.0,False
20250126,264,-9.0,-9.0,False
20250126,266,-9.0,-9.0,False
20250126,268,-9.0,-9.0,False
20250126,271,-9.0,-9.0,False
20250126,272,-9.0,-9.0,False
20250126,273,-9.0,-9.0,False
20250126,276,-9.0,-9.0,False
20250126,277,-9.0,-9.0,False
20250126,278,-9.0,-9.0,False
20250126,279,-9.0,-9.0,False
20250126,281,-9.0,-9.0,False
20250126,283,-9.0,-9.0,False
20250126,284,-9.0,-9.0,False
20250126,285,-9.0,-9.0,False
20250126,288,-9.0,-9.0,False
20250126,289,-9.0,-9.0,False
20250126,294,-9.0,-9.0,False
20250126,295,-9.0,-9.0,False
20250126,296,2.25,-9.0,True
20250127,90,-9.0,-9.0,False
20250127,93,18.67,2.0,True
20250127,95,-9.0,2.7,True
20250127,98,-9.0,-9.0,False
20250127,99,-9.0,-9.0,False
20250127,100,-9.0,-9.0,False
20250127,101,-9.0,3.3,True
20250127,102,21.58,-9.0,True
20250127,104,8.42,0.0,True
20250127,105,-9.0,-9.0,False
20250127,106,-9.0,-9.0,False
20250127,108,22.35,1.5,True
20250127,112,15.75,1.3,True
20250127,114,-9.0,-9.0,False
20250127,115,6.0,7.0,True
20250127,119,21.55,5.8,True
20250127,121,-9.0,-9.0,False
20250127,127,-9.0,-9.0,False
20250127,129,-9.0,7.7,True
20250127,130,-9.0,-9.0,False
20250127,131,22.83,3.0,True
20250127,133,17.92,4.9,True
20250127,135,-9.0,-9.0,False
20250127,136,12.17,0.7,True
20250127,137,-9.0,-9.0,False
20250127,138,10.0,2.4,True
20250127,140,-9.0,-9.0,False
20250127,143,12.8,-9.0,True
20250127,146,17.08,5.4,True
20250127,152,9.88,-9.0,True
20250127,155,10.0,-9.0,True
20250127,156,14.17,-9.0,True
20250127,159,9.33,1.3,True
20250127,162,-9.0,-9.0,False
20250127,165,15.8,1.6,True
20250127,168,6.43,0.0,True
20250127,169,10.8,-9.0,True
20250127,170,-9.0,-9.0,False
20250127,172,-9.0,-9.0,False
20250127,174,-9.0,-9.0,False
20250127,177,19.28,3.8,True
20250127,181,-9.0,-9.0,False
20250127,184,16.85,0.5,True
20250127,185,-9.0,-9.0,False
20250127,188,-9.0,-9.0,False
20250127,189,19.38,2.6,True
20250127,192,-9.0,0.0,False
20250127,201,-9.0,-9.0,False
20250127,202,-9.0,-9.0,False
20250127,203,-9.0,-9.0,False
20250127,211,-9.0,-9.0,False
20250127,212,-9.0,-9.0,False
20250127,216,-9.0,-9.0,False
20250127,217,-9.0,-9.0,False
20250127,221,-9.0,-9.0,False
20250127,226,-9.0,-9.0,False
20250127,232,-9.0,-9.0,False
20250127,235,-9.0,-9.0,False
20250127,236,-9.0,-9.0,False
20250127,238,-9.0,-9.0,False
20250127,239,-9.0,-9.0,False
20250127,243,-9.0,-9.0,False
20250127,244,-9.0,-9.0,False
20250127,245,-9.0,-9.0,False
20250127,247,-9.0,-9.0,False
20250127,248,-9.0,-9.0,False
20250127,251,-9.0,-9.0,False
20250127,252,-9.0,-9.0,False
20250127,253,-9.0,-9.0,False
20250127,254,-9.0,-9.0,False
20250127,255,-9.0,-9.0,False
20250127,257,-9.0,-9.0,False
20250127,258,-9.0,-9.0,False
20250127,259,-9.0,-9.0,False
20250127,260,-9.0,-9.0,False
20250127,261,-9.0,-9.0,False
20250127,262,-9.0,-9.0,False
20250127,263,-9.0,-9.0,False
20250127,264,-9.0,-9.0,False
20250127,266,-9.0,-9.0,False
20250127,268,-9.0,-9.0,False
20250127,271,-9.0,-9.0,False
20250127,272,-9.0,-9.0,False
20250127,273,-9.0,-9.0,False
20250127,276,-9.0,-9.0,False
20250127,277,-9.0,-9.0,False
20250127,278,-9.0,-9.0,False
20250127,279,-9.0,-9.0,False
20250127,281,-9.0,-9.0,False
20250127,283,-9.0,-9.0,False
20250127,284,-9.0,-9.0,False
20250127,285,-9.0,-9.0,False
20250127,288,-9.0,-9.0,False
20250127,289,-9.0,-9.0,False
20250127,294,-9.0,-9.0,False
20250127,295,-9.0,-9.0,False
20250127,296,9.92,-9.0,True
20250128,90,-9.0,-9.0,False
20250128,93,23.08,0.0,True
20250128,95,-9.0,0.0,False
20250128,98,-9.0,-9.0,False
20250128,99,-9.0,-9.0,False
20250128,100,-9.0,-9.0,False
20250128,101,-9.0,-9.0,False
20250128,102,24.0,-9.0,True
20250128,104,9.92,0.0,True
20250128,105,-9.0,-9.0,False
20250128,106,-9.0,-9.0,False
20250128,108,22.58,0.2,True
20250128,112,19.25,0.3,True
20250128,114,-9.0,-9.0,False
20250128,115,6.33,0.7,True
20250128,119,18.67,1.4,True
20250128,121,-9.0,-9.0,False
20250128,127,-9.0,-9.0,False
20250128,129,-9.0,14.4,True
20250128,130,-9.0,-9.0,False
20250128,131,24.0,1.3,True
20250128,133,17.0,0.8,True
20250128,135,-9.0,-9.0,False
20250128,136,4.67,-9.0,True
20250128,137,-9.0,-9.0,False
20250128,138,1.5,0.0,True
20250128,140,-9.0,-9.0,False
20250128,143,4.58,-9.0,True
20250128,146,17.08,11.2,True
20250128,152,-9.0,-9.0,False
20250128,155,2.42,-9.0,True
20250128,156,17.05,-9.0,True
20250128,159,-9.0,-9.0,False
20250128,162,-9.0,-9.0,False
20250128,165,17.2,0.5,True
20250128,168,1.93,0.0,True
20250128,169,9.7,-9.0,True
20250128,170,-9.0,-9.0,False
20250128,172,-9.0,-9.0,False
20250128,174,-9.0,-9.0,False
20250128,177,21.83,7.3,True
20250128,181,-9.0,-9.0,False
20250128,184,18.63,0.7,True
20250128,185,-9.0,-9.0,False
20250128,188,-9.0,-9.0,False
20250128,189,24.0,1.5,True
20250128,192,-9.0,-9.0,False
20250128,201,-9.0,-9.0,False
20250128,202,-9.0,-9.0,False
20250128,203,-9.0,-9.0,False
20250128,211,-9.0,-9.0,False
20250128,216,-9.0,-9.0,False
20250128,217,-9.0,-9.0,False
20250128,221,-9.0,-9.0,False
20250128,226,-9.0,-9.0,False
20250128,232,-9.0,-9.0,False
20250128,235,-9.0,-9.0,False
20250128,236,-9.0,-9.0,False
20250128,238,-9.0,-9.0,False
20250128,239,-9.0,-9.0,False
20250128,243,-9.0,-9.0,False
20250128,244,-9.0,-9.0,False
20250128,245,-9.0,-9.0,False
20250128,247,-9.0,-9.0,False
20250128,248,-9.0,-9.0,False
20250128,251,-9.0,-9.0,False
20250128,252,-9.0,-9.0,False
20250128,253,-9.0,-9.0,False
20250128,254,-9.0,-9.0,False
20250128,255,-9.0,-9.0,False
20250128,257,-9.0,-9.0,False
20250128,258,-9.0,-9.0,False
20250128,259,-9.0,-9.0,False
20250128,260,-9.0,-9.0,False
20250128,261,-9.0,-9.0,False
20250128,262,-9.0,-9.0,False
20250128,263,-9.0,-9.0,False
20250128,264,-9.0,-9.0,False
20250128,266,-9.0,-9.0,False
20250128,268,-9.0,-9.0,False
20250128,271,-9.0,-9.0,False
20250128,272,-9.0,-9.0,False
20250128,273,-9.0,-9.0,False
20250128,276,-9.0,-9.0,False
20250128,277,-9.0,-9.0,False
20250128,278,-9.0,-9.0,False
20250128,279,-9.0,-9.0,False
20250128,281,-9.0,-9.0,False
20250128,283,-9.0,-9.0,False
20250128,284,-9.0,-9.0,False
20250128,285,-9.0,-9.0,False
20250128,288,-9.0,-9.0,False
20250128,289,-9.0,-9.0,False
20250128,294,-9.0,-9.0,False
20250128,295,-9.0,-9.0,False
20250128,296,-9.0,-9.0,False
20250129,90,-9.0,-9.0,False
20250129,93,8.75,-9.0,True
20250129,95,-9.0,-9.0,False
20250129,98,-9.0,-9.0,False
20250129,99,-9.0,-9.0,False
20250129,100,-9.0,-9.0,False
20250129,101,-9.0,-9.0,False
20250129,102,11.67,-9.0,True
20250129,104,-9.0,-9.0,False
20250129,105,-9.0,-9.0,False
20250129,106,-9.0,-9.0,False
20250129,108,11.75,0.0,True
20250129,112,6.0,-9.0,True
20250129,114,-9.0,-9.0,False
20250129,115,10.83,0.0,True
20250129,119,0.42,-9.0,True
20250129,121,-9.0,-9.0,False
20250129,127,-9.0,-9.0,False
20250129,129,-9.0,0.4,True
20250129,130,-9.0,-9.0,False
20250129,131,19.25,0.3,True
20250129,133,13.75,0.0,True
20250129,135,-9.0,-9.0,False
20250129,136,-9.0,-9.0,False
20250129,137,-9.0,-9.0,False
20250129,138,-9.0,-9.0,False
20250129,140,-9.0,-9.0,False
20250129,143,0.33,-9.0,True
20250129,146,9.25,0.1,True
20250129,152,-9.0,-9.0,False
20250129,155,-9.0,-9.0,False
20250129,156,12.92,-9.0,True
20250129,159,-9.0,-9.0,False
20250129,162,-9.0,-9.0,False
20250129,165,5.68,0.0,True
20250129,168,3.37,0.0,True
20250129,169,1.85,-9.0,True
20250129,170,-9.0,-9.0,False
20250129,172,-9.0,-9.0,False
20250129,174,-9.0,-9.0,False
20250129,177,15.08,0.1,True
20250129,181,-9.0,-9.0,False
20250129,184,5.7,-9.0,True
20250129,185,-9.0,-9.0,False
20250129,188,-9.0,-9.0,False
20250129,189,6.35,-9.0,True
20250129,192,-9.0,-9.0,False
20250129,201,-9.0,-9.0,False
20250129,202,-9.0,-9.0,False
20250129,203,-9.0,-9.0,False
20250129,211,-9.0,-9.0,False
20250129,216,-9.0,-9.0,False
20250129,217,-9.0,-9.0,False
20250129,221,-9.0,-9.0,False
20250129,226,-9.0,-9.0,False
20250129,232,-9.0,-9.0,False
20250129,235,-9.0,-9.0,False
20250129,236,-9.0,-9.0,False
20250129,238,-9.0,-9.0,False
20250129,239,-9.0,-9.0,False
20250129,243,-9.0,-9.0,False
20250129,244,-9.0,-9.0,False
20250129,245,-9.0,-9.0,False
20250129,247,-9.0,-9.0,False
20250129,248,-9.0,-9.0,False
20250129,251,-9.0,-9.0,False
20250129,252,-9.0,-9.0,False
20250129,253,-9.0,-9.0,False
20250129,254,-9.0,-9.0,False
20250129,255,-9.0,-9.0,False
20250129,257,-9.0,-9.0,False
20250129,258,-9.0,-9.0,False
20250129,259,-9.0,-9.0,False
20250129,260,-9.0,-9.0,False
20250129,261,-9.0,-9.0,False
20250129,262,-9.0,-9.0,False
20250129,263,-9.0,-9.0,False
20250129,264,-9.0,-9.0,False
20250129,266,-9.0,-9.0,False
20250129,268,-9.0,-9.0,False
20250129,271,-9.0,-9.0,False
20250129,272,-9.0,-9.0,False
20250129,273,-9.0,-9.0,False
20250129,276,-9.0,-9.0,False
20250129,277,-9.0,-9.0,False
20250129,278,-9.0,-9.0,False
20250129,279,-9.0,-9.0,False
20250129,281,-9.0,-9.0,False
20250129,283,-9.0,-9.0,False
20250129,284,-9.0,-9.0,False
20250129,285,-9.0,-9.0,False
20250129,288,-9.0,-9.0,False
20250129,289,-9.0,-9.0,False
20250129,294,-9.0,-9.0,False
20250129,295,-9.0,-9.0,False
20250129,296,-9.0,-9.0,False
20250130,90,-9.0,-9.0,False
20250130,93,-9.0,0.4,True
20250130,95,-9.0,0.0,False
20250130,98,-9.0,-9.0,False
20250130,99,-9.0,-9.0,False
20250130,100,-9.0,-9.0,False
20250130,101,-9.0,0.4,True
20250130,102,0.75,-9.0,True
20250130,104,-9.0,-9.0,False
20250130,105,-9.0,-9.0,False
20250130,106,-9.0,-9.0,False
20250130,108,-9.0,0.1,True
20250130,112,-9.0,0.0,False
20250130,114,-9.0,-9.0,False
20250130,115,-9.0,-9.0,False
20250130,119,-9.0,0.0,False
20250130,121,-9.0,-9.0,False
20250130,127,-9.0,-9.0,False
20250130,129,-9.0,-9.0,False
20250130,130,-9.0,-9.0,False
20250130,131,2.67,-9.0,True
20250130,133,2.58,-9.0,True
20250130,135,-9.0,-9.0,False
20250130,136,-9.0,-9.0,False
20250130,137,-9.0,-9.0,False
20250130,138,-9.0,-9.0,False
20250130,140,-9.0,-9.0,False
20250130,143,-9.0,-9.0,False
20250130,146,0.75,-9.0,True
20250130,152,-9.0,-9.0,False
20250130,155,-9.0,-9.0,False
20250130,156,1.87,-9.0,True
20250130,159,-9.0,-9.0,False
20250130,162,-9.0,-9.0,False
20250130,165,-9.0,-9.0,False
20250130,168,-9.0,-9.0,False
20250130,169,-9.0,-9.0,False
20250130,170,-9.0,-9.0,False
20250130,172,-9.0,-9.0,False
20250130,174,-9.0,-9.0,False
20250130,177,4.83,-9.0,True
20250130,181,-9.0,-9.0,False
20250130,184,-9.0,-9.0,False
20250130,185,-9.0,-9.0,False
20250130,188,-9.0,-9.0,False
20250130,189,-9.0,-9.0,False
20250130,192,-9.0,-9.0,False
20250130,201,-9.0,-9.0,False
20250130,202,-9.0,-9.0,False
20250130,203,-9.0,-9.0,False
20250130,211,-9.0,-9.0,False
20250130,216,-9.0,-9.0,False
20250130,217,-9.0,-9.0,False
20250130,221,-9.0,-9.0,False
20250130,226,-9.0,-9.0,False
20250130,232,-9.0,-9.0,False
20250130,235,-9.0,-9.0,False
20250130,236,-9.0,-9.0,False
20250130,238,-9.0,-9.0,False
20250130,239,-9.0,-9.0,False
20250130,243,-9.0,-9.0,False
20250130,244,-9.0,-9.0,False
20250130,245,-9.0,-9.0,False
20250130,247,-9.0,-9.0,False
20250130,248,-9.0,-9.0,False
20250130,251,-9.0,-9.0,False
20250130,252,-9.0,-9.0,False
20250130,253,-9.0,-9.0,False
20250130,254,-9.0,-9.0,False
20250130,255,-9.0,-9.0,False
20250130,257,-9.0,-9.0,False
20250130,258,-9.0,-9.0,False
20250130,259,-9.0,-9.0,False
20250130,260,-9.0,-9.0,False
20250130,261,-9.0,-9.0,False
20250130,262,-9.0,-9.0,False
20250130,263,-9.0,-9.0,False
20250130,264,-9.0,-9.0,False
20250130,266,-9.0,-9.0,False
20250130,268,-9.0,-9.0,False
20250130,271,-9.0,-9.0,False
20250130,272,-9.0,-9.0,False
20250130,273,-9.0,-9.0,False
20250130,276,-9.0,-9.0,False
20250130,277,-9.0,-9.0,False
20250130,278,-9.0,-9.0,False
20250130,279,-9.0,-9.0,False
20250130,281,-9.0,-9.0,False
20250130,283,-9.0,-9.0,False
20250130,284,-9.0,-9.0,False
20250130,285,-9.0,-9.0,False
20250130,288,-9.0,-9.0,False
20250130,289,-9.0,-9.0,False
20250130,294,-9.0,-9.0,False
20250130,295,-9.0,-9.0,False
20250130,296,-9.0,-9.0,False
20250131,90,-9.0,-9.0,False
20250131,93,14.08,0.3,True
20250131,95,-9.0,-9.0,False
20250131,98,-9.0,-9.0,False
20250131,99,-9.0,-9.0,False
20250131,100,-9.0,-9.0,False
20250131,101,-9.0,0.6,True
20250131,102,14.33,-9.0,True
20250131,104,1.17,0.0,True
20250131,105,-9.0,-9.0,False
20250131,106,-9.0,-9.0,False
20250131,108,17.92,2.3,True
20250131,112,16.73,1.7,True
20250131,114,-9.0,-9.0,False
20250131,115,1.83,6.7,True
20250131,119,15.13,1.1,True
20250131,121,-9.0,-9.0,False
20250131,127,-9.0,-9.0,False
20250131,129,-9.0,0.0,False
20250131,130,-9.0,-9.0,False
20250131,131,0.92,0.0,True
20250131,133,1.33,0.2,True
20250131,135,-9.0,-9.0,False
20250131,136,0.17,0.0,True
20250131,137,-9.0,-9.0,False
20250131,138,-9.0,0.6,True
20250131,140,-9.0,-9.0,False
20250131,143,3.15,-9.0,True
20250131,146,6.25,5.0,True
20250131,152,3.33,-9.0,True
20250131,155,1.4,-9.0,True
20250131,156,9.08,-9.0,True
20250131,159,1.18,3.9,True
20250131,162,-9.0,-9.0,False
20250131,165,7.97,18.4,True
20250131,168,1.35,10.3,True
20250131,169,7.82,-9.0,True
20250131,170,-9.0,-9.0,False
20250131,172,-9.0,-9.0,False
20250131,174,-9.0,-9.0,False
20250131,177,5.08,0.1,True
20250131,181,-9.0,-9.0,False
20250131,184,6.97,19.5,True
20250131,185,-9.0,-9.0,False
20250131,188,-9.0,-9.0,False
20250131,189,7.12,36.1,True
20250131,192,-9.0,4.9,True
20250131,201,-9.0,-9.0,False
20250131,202,-9.0,-9.0,False
20250131,203,-9.0,-9.0,False
20250131,211,-9.0,-9.0,False
20250131,216,-9.0,-9.0,False
20250131,217,-9.0,-9.0,False
20250131,221,-9.0,-9.0,False
20250131,226,-9.0,-9.0,False
20250131,232,-9.0,-9.0,False
20250131,235,-9.0,-9.0,False
20250131,236,-9.0,-9.0,False
20250131,238,-9.0,-9.0,False
20250131,239,-9.0,-9.0,False
20250131,243,-9.0,-9.0,False
20250131,244,-9.0,-9.0,False
20250131,245,-9.0,-9.0,False
20250131,247,-9.0,-9.0,False
20250131,248,-9.0,-9.0,False
20250131,251,-9.0,-9.0,False
20250131,252,-9.0,-9.0,False
20250131,253,-9.0,-9.0,False
20250131,254,-9.0,-9.0,False
20250131,255,-9.0,-9.0,False
20250131,257,-9.0,-9.0,False
20250131,258,-9.0,-9.0,False
20250131,259,-9.0,-9.0,False
20250131,260,-9.0,-9.0,False
20250131,261,-9.0,-9.0,False
20250131,262,-9.0,-9.0,False
20250131,263,-9.0,-9.0,False
20250131,264,-9.0,-9.0,False
20250131,266,-9.0,-9.0,False
20250131,268,-9.0,-9.0,False
20250131,271,-9.0,-9.0,False
20250131,272,-9.0,-9.0,False
20250131,273,-9.0,-9.0,False
20250131,276,-9.0,-9.0,False
20250131,277,-9.0,-9.0,False
20250131,278,-9.0,-9.0,False
20250131,279,-9.0,-9.0,False
20250131,281,-9.0,-9.0,False
20250131,283,-9.0,-9.0,False
20250131,284,-9.0,-9.0,False
20250131,285,-9.0,-9.0,False
20250131,288,-9.0,-9.0,False
20250131,289,-9.0,-9.0,False
20250131,294,-9.0,-9.0,False
20250131,295,-9.0,-9.0,False
20250131,296,2.33,-9.0,True
20250201,90,-9.0,-9.0,False
20250201,93,-9.0,-9.0,False
20250201,95,-9.0,-9.0,False
20250201,98,-9.0,-9.0,False
20250201,99,-9.0,-9.0,False
20250201,100,-9.0,-9.0,False
20250201,101,-9.0,-9.0,False
20250201,102,-9.0,-9.0,False
20250201,104,1.25,0.0,True
20250201,105,-9.0,-9.0,False
20250201,106,-9.0,-9.0,False
20250201,108,-9.0,-9.0,False
20250201,112,-9.0,-9.0,False
20250201,114,-9.0,-9.0,False
20250201,115,18.83,12.8,True
20250201,119,-9.0,-9.0,False
20250201,121,-9.0,-9.0,False
20250201,127,-9.0,-9.0,False
20250201,129,-9.0,-9.0,False
20250201,130,-9.0,-9.0,False
20250201,131,2.17,-9.0,True
20250201,133,6.42,-9.0,True
20250201,135,-9.0,-9.0,False
20250201,136,-9.0,-9.0,False
20250201,137,-9.0,-9.0,False
20250201,138,12.0,3.0,True
20250201,140,-9.0,-9.0,False
20250201,143,14.02,-9.0,True
20250201,146,14.67,0.9,True
20250201,152,13.8,-9.0,True
20250201,155,13.8,-9.0,True
20250201,156,16.17,-9.0,True
20250201,159,14.98,16.7,True
20250201,162,-9.0,-9.0,False
20250201,165,16.33,7.1,True
20250201,168,15.48,20.5,True
20250201,169,13.97,-9.0,True
20250201,170,-9.0,-9.0,False
20250201,172,-9.0,-9.0,False
20250201,174,-9.0,-9.0,False
20250201,177,2.17,-9.0,True
20250201,181,-9.0,-9.0,False
20250201,184,16.25,20.8,True
20250201,185,-9.0,-9.0,False
20250201,188,-9.0,-9.0,False
20250201,189,14.97,10.4,True
20250201,192,-9.0,10.5,True
20250201,201,-9.0,-9.0,False
20250201,202,-9.0,-9.0,False
20250201,203,-9.0,-9.0,False
20250201,211,-9.0,-9.0,False
20250201,212,-9.0,-9.0,False
20250201,216,-9.0,-9.0,False
20250201,217,-9.0,-9.0,False
20250201,221,-9.0,-9.0,False
20250201,226,-9.0,-9.0,False
20250201,232,-9.0,-9.0,False
20250201,235,-9.0,-9.0,False
20250201,236,-9.0,-9.0,False
20250201,238,-9.0,-9.0,False
20250201,239,-9.0,-9.0,False
20250201,243,-9.0,-9.0,False
20250201,244,-9.0,-9.0,False
20250201,245,-9.0,-9.0,False
20250201,247,-9.0,-9.0,False
20250201,248,-9.0,-9.0,False
20250201,251,-9.0,-9.0,False
20250201,252,-9.0,-9.0,False
20250201,253,-9.0,-9.0,False
20250201,254,-9.0,-9.0,False
20250201,255,-9.0,-9.0,False
20250201,257,-9.0,-9.0,False
20250201,258,-9.0,-9.0,False
20250201,259,-9.0,-9.0,False
20250201,260,-9.0,-9.0,False
20250201,261,-9.0,-9.0,False
20250201,262,-9.0,-9.0,False
20250201,263,-9.0,-9.0,False
20250201,264,-9.0,-9.0,False
20250201,266,-9.0,-9.0,False
20250201,268,-9.0,-9.0,False
20250201,271,-9.0,-9.0,False
20250201,272,-9.0,-9.0,False
20250201,273,-9.0,-9.0,False
20250201,276,-9.0,-9.0,False
20250201,277,-9.0,-9.0,False
20250201,278,-9.0,-9.0,False
20250201,279,-9.0,-9.0,False
20250201,281,-9.0,-9.0,False
20250201,283,-9.0,-9.0,False
20250201,284,-9.0,-9.0,False
20250201,285,-9.0,-9.0,False
20250201,288,-9.0,-9.0,False
20250201,289,-9.0,-9.0,False
20250201,294,-9.0,-9.0,False
20250201,295,-9.0,-9.0,False
20250201,296,14.57,-9.0,True
20250202,90,-9.0,-9.0,False
20250202,93,-9.0,-9.0,False
20250202,95,-9.0,-9.0,False
20250202,98,-9.0,-9.0,False
20250202,99,-9.0,-9.0,False
20250202,100,-9.0,-9.0,False
20250202,101,-9.0,-9.0,False
20250202,102,0.67,-9.0,True
20250202,104,-9.0,-9.0,False
20250202,105,-9.0,-9.0,False
20250202,106,-9.0,-9.0,False
20250202,108,0.08,0.0,True
20250202,112,-9.0,-9.0,False
20250202,114,-9.0,-9.0,False
20250202,115,18.42,26.0,True
20250202,119,0.58,0.0,True
20250202,121,-9.0,-9.0,False
20250202,127,-9.0,-9.0,False
20250202,129,-9.0,0.0,False
20250202,130,-9.0,-9.0,False
20250202,131,-9.0,0.2,True
20250202,133,-9.0,0.2,True
20250202,135,-9.0,-9.0,False
20250202,136,-9.0,0.0,False
20250202,137,-9.0,-9.0,False
20250202,138,-9.0,-9.0,False
20250202,140,-9.0,-9.0,False
20250202,143,-9.0,-9.0,False
20250202,146,-9.0,0.2,True
20250202,152,-9.0,-9.0,False
20250202,155,-9.0,-9.0,False
20250202,156,-9.0,-9.0,False
20250202,159,-9.0,-9.0,False
20250202,162,-9.0,-9.0,False
20250202,165,-9.0,0.2,True
20250202,168,-9.0,-9.0,False
20250202,169,-9.0,-9.0,False
20250202,170,-9.0,-9.0,False
20250202,172,-9.0,-9.0,False
20250202,174,-9.0,-9.0,False
20250202,177,0.33,0.0,True
20250202,181,-9.0,-9.0,False
20250202,184,-9.0,0.0,False
20250202,185,-9.0,-9.0,False
20250202,188,-9.0,-9.0,False
20250202,189,-9.0,-9.0,False
20250202,192,-9.0,-9.0,False
20250202,201,-9.0,-9.0,False
20250202,202,-9.0,-9.0,False
20250202,203,-9.0,-9.0,False
20250202,211,-9.0,-9.0,False
20250202,212,-9.0,-9.0,False
20250202,216,-9.0,-9.0,False
20250202,217,-9.0,-9.0,False
20250202,221,-9.0,-9.0,False
20250202,226,-9.0,-9.0,False
20250202,232,-9.0,-9.0,False
20250202,235,-9.0,-9.0,False
20250202,236,-9.0,-9.0,False
20250202,238,-9.0,-9.0,False
20250202,239,-9.0,-9.0,False
20250202,243,-9.0,-9.0,False
20250202,244,-9.0,-9.0,False
20250202,245,-9.0,-9.0,False
20250202,247,-9.0,-9.0,False
20250202,248,-9.0,-9.0,False
20250202,251,-9.0,-9.0,False
20250202,252,-9.0,-9.0,False
20250202,253,-9.0,-9.0,False
20250202,254,-9.0,-9.0,False
20250202,255,-9.0,-9.0,False
20250202,257,-9.0,-9.0,False
20250202,258,-9.0,-9.0,False
20250202,259,-9.0,-9.0,False
20250202,260,-9.0,-9.0,False
20250202,261,-9.0,-9.0,False
20250202,262,-9.0,-9.0,False
20250202,263,-9.0,-9.0,False
20250202,264,-9.0,-9.0,False
20250202,266,-9.0,-9.0,False
20250202,268,-9.0,-9.0,False
20250202,271,-9.0,-9.0,False
20250202,272,-9.0,-9.0,False
20250202,273,-9.0,-9.0,False
20250202,276,-9.0,-9.0,False
20250202,277,-9.0,-9.0,False
20250202,278,-9.0,-9.0,False
20250202,279,-9.0,-9.0,False
20250202,281,-9.0,-9.0,False
20250202,283,-9.0,-9.0,False
20250202,284,-9.0,-9.0,False
20250202,285,-9.0,-9.0,False
20250202,288,-9.0,-9.0,False
20250202,289,-9.0,-9.0,False
20250202,294,-9.0,-9.0,False
20250202,295,-9.0,-9.0,False
20250202,296,-9.0,-9.0,False
20250203,90,-9.0,-9.0,False
20250203,93,-9.0,-9.0,False
20250203,95,-9.0,-9.0,False
20250203,98,-9.0,-9.0,False
20250203,99,-9.0,-9.0,False
20250203,100,-9.0,-9.0,False
20250203,101,-9.0,-9.0,False
20250203,102,11.0,-9.0,True
20250203,104,-9.0,-9.0,False
20250203,105,-9.0,-9.0,False
20250203,106,-9.0,-9.0,False
20250203,108,-9.0,-9.0,False
20250203,112,-9.0,-9.0,False
20250203,114,-9.0,-9.0,False
20250203,115,15.33,7.5,True
20250203,119,0.17,-9.0,True
20250203,121,-9.0,-9.0,False
20250203,127,-9.0,-9.0,False
20250203,129,-9.0,0.0,False
20250203,130,-9.0,-9.0,False
20250203,131,8.25,0.1,True
20250203,133,4.63,0.0,True
20250203,135,-9.0,-9.0,False
20250203,136,0.58,-9.0,True
20250203,137,-9.0,-9.0,False
20250203,138,-9.0,-9.0,False
20250203,140,-9.0,-9.0,False
20250203,143,0.25,-9.0,True
20250203,146,4.92,0.0,True
20250203,152,-9.0,-9.0,False
20250203,155,-9.0,-9.0,False
20250203,156,14.1,-9.0,True
20250203,159,-9.0,-9.0,False
20250203,162,-9.0,-9.0,False
20250203,165,15.68,3.5,True
20250203,168,-9.0,0.0,False
20250203,169,8.43,-9.0,True
20250203,170,-9.0,-9.0,False
20250203,172,-9.0,-9.0,False
20250203,174,-9.0,-9.0,False
20250203,177,5.5,0.0,True
20250203,181,-9.0,-9.0,False
20250203,184,10.83,3.3,True
20250203,185,-9.0,-9.0,False
20250203,188,-9.0,-9.0,False
20250203,189,4.0,0.5,True
20250203,192,-9.0,-9.0,False
20250203,201,-9.0,-9.0,False
20250203,202,-9.0,-9.0,False
20250203,203,-9.0,-9.0,False
